Id,Id2,Geography,Population Estimate (as of July 1) - 2017
0500000US40127,40127,"Pushmataha County, Oklahoma",11173
0500000US40129,40129,"Roger Mills County, Oklahoma",3716
0500000US40131,40131,"Rogers County, Oklahoma",91444
0500000US40133,40133,"Seminole County, Oklahoma",24878
0500000US40135,40135,"Sequoyah County, Oklahoma",41252
0500000US40137,40137,"Stephens County, Oklahoma",43332
0500000US40139,40139,"Texas County, Oklahoma",20900
0500000US40141,40141,"Tillman County, Oklahoma",7433
0500000US40143,40143,"Tulsa County, Oklahoma",646266
0500000US40145,40145,"Wagoner County, Oklahoma",78657
0500000US40147,40147,"Washington County, Oklahoma",51932
0500000US40149,40149,"Washita County, Oklahoma",11134
0500000US40151,40151,"Woods County, Oklahoma",9031
0500000US40153,40153,"Woodward County, Oklahoma",20459
0500000US41001,41001,"Baker County, Oregon",16054
0500000US41003,41003,"Benton County, Oregon",90951
0500000US41005,41005,"Clackamas County, Oregon",412672
0500000US41007,41007,"Clatsop County, Oregon",39182
0500000US41009,41009,"Columbia County, Oregon",51782
0500000US41011,41011,"Coos County, Oregon",63888
0500000US41013,41013,"Crook County, Oregon",23123
0500000US41015,41015,"Curry County, Oregon",22669
0500000US41017,41017,"Deschutes County, Oregon",186875
0500000US41019,41019,"Douglas County, Oregon",109405
0500000US41021,41021,"Gilliam County, Oregon",1855
0500000US41023,41023,"Grant County, Oregon",7190
0500000US41025,41025,"Harney County, Oregon",7289
0500000US41027,41027,"Hood River County, Oregon",23377
0500000US41029,41029,"Jackson County, Oregon",217479
0500000US41031,41031,"Jefferson County, Oregon",23758
0500000US41033,41033,"Josephine County, Oregon",86352
0500000US41035,41035,"Klamath County, Oregon",66935
0500000US41037,41037,"Lake County, Oregon",7863
0500000US41039,41039,"Lane County, Oregon",374748
0500000US41041,41041,"Lincoln County, Oregon",48920
0500000US41043,41043,"Linn County, Oregon",125047
0500000US41045,41045,"Malheur County, Oregon",30480
0500000US41047,41047,"Marion County, Oregon",341286
0500000US41049,41049,"Morrow County, Oregon",11166
0500000US41051,41051,"Multnomah County, Oregon",807555
0500000US41053,41053,"Polk County, Oregon",83696
0500000US41055,41055,"Sherman County, Oregon",1758
0500000US41057,41057,"Tillamook County, Oregon",26690
0500000US41059,41059,"Umatilla County, Oregon",76985
0500000US41061,41061,"Union County, Oregon",26222
0500000US41063,41063,"Wallowa County, Oregon",7051
0500000US41065,41065,"Wasco County, Oregon",26437
0500000US41067,41067,"Washington County, Oregon",588957
0500000US41069,41069,"Wheeler County, Oregon",1357
0500000US41071,41071,"Yamhill County, Oregon",105722
0500000US42001,42001,"Adams County, Pennsylvania",102336
0500000US42003,42003,"Allegheny County, Pennsylvania",1223048
0500000US42005,42005,"Armstrong County, Pennsylvania",65642
0500000US42007,42007,"Beaver County, Pennsylvania",166140
0500000US42009,42009,"Bedford County, Pennsylvania",48480
0500000US42011,42011,"Berks County, Pennsylvania",417854
0500000US42013,42013,"Blair County, Pennsylvania",123457
0500000US42015,42015,"Bradford County, Pennsylvania",60853
0500000US42017,42017,"Bucks County, Pennsylvania",628341
0500000US42019,42019,"Butler County, Pennsylvania",187108
0500000US42021,42021,"Cambria County, Pennsylvania",133054
0500000US42023,42023,"Cameron County, Pennsylvania",4592
0500000US42025,42025,"Carbon County, Pennsylvania",63853
0500000US42027,42027,"Centre County, Pennsylvania",162660
0500000US42029,42029,"Chester County, Pennsylvania",519293
0500000US42031,42031,"Clarion County, Pennsylvania",38458
0500000US42033,42033,"Clearfield County, Pennsylvania",79685
0500000US42035,42035,"Clinton County, Pennsylvania",38998
0500000US42037,42037,"Columbia County, Pennsylvania",65932
0500000US42039,42039,"Crawford County, Pennsylvania",86159
0500000US42041,42041,"Cumberland County, Pennsylvania",250066
0500000US42043,42043,"Dauphin County, Pennsylvania",275710
0500000US42045,42045,"Delaware County, Pennsylvania",564696
0500000US42047,42047,"Elk County, Pennsylvania",30197
0500000US42049,42049,"Erie County, Pennsylvania",274541
0500000US42051,42051,"Fayette County, Pennsylvania",131504
0500000US42053,42053,"Forest County, Pennsylvania",7297
0500000US42055,42055,"Franklin County, Pennsylvania",154234
0500000US42057,42057,"Fulton County, Pennsylvania",14590
0500000US42059,42059,"Greene County, Pennsylvania",36770
0500000US42061,42061,"Huntingdon County, Pennsylvania",45491
0500000US42063,42063,"Indiana County, Pennsylvania",84953
0500000US42065,42065,"Jefferson County, Pennsylvania",43804
0500000US42067,42067,"Juniata County, Pennsylvania",24514
0500000US42069,42069,"Lackawanna County, Pennsylvania",210761
0500000US42071,42071,"Lancaster County, Pennsylvania",542903
0500000US42073,42073,"Lawrence County, Pennsylvania",87069
0500000US42075,42075,"Lebanon County, Pennsylvania",139754
0500000US42077,42077,"Lehigh County, Pennsylvania",366494
0500000US42079,42079,"Luzerne County, Pennsylvania",317343
0500000US42081,42081,"Lycoming County, Pennsylvania",113841
0500000US42083,42083,"McKean County, Pennsylvania",41330
0500000US42085,42085,"Mercer County, Pennsylvania",111750
0500000US42087,42087,"Mifflin County, Pennsylvania",46388
0500000US42089,42089,"Monroe County, Pennsylvania",168046
0500000US42091,42091,"Montgomery County, Pennsylvania",826075
0500000US42093,42093,"Montour County, Pennsylvania",18272
0500000US42095,42095,"Northampton County, Pennsylvania",303405
0500000US42097,42097,"Northumberland County, Pennsylvania",92029
0500000US42099,42099,"Perry County, Pennsylvania",46127
0500000US42101,42101,"Philadelphia County, Pennsylvania",1580863
0500000US42103,42103,"Pike County, Pennsylvania",55691
0500000US42105,42105,"Potter County, Pennsylvania",16802
0500000US42107,42107,"Schuylkill County, Pennsylvania",142569
0500000US42109,42109,"Snyder County, Pennsylvania",40801
0500000US42111,42111,"Somerset County, Pennsylvania",74501
0500000US42113,42113,"Sullivan County, Pennsylvania",6089
0500000US42115,42115,"Susquehanna County, Pennsylvania",40985
0500000US42117,42117,"Tioga County, Pennsylvania",40793
0500000US42119,42119,"Union County, Pennsylvania",44595
0500000US42121,42121,"Venango County, Pennsylvania",51762
0500000US42123,42123,"Warren County, Pennsylvania",39659
0500000US42125,42125,"Washington County, Pennsylvania",207298
0500000US42127,42127,"Wayne County, Pennsylvania",51205
0500000US42129,42129,"Westmoreland County, Pennsylvania",352627
0500000US42131,42131,"Wyoming County, Pennsylvania",27322
0500000US42133,42133,"York County, Pennsylvania",446078
0500000US44001,44001,"Bristol County, Rhode Island",48912
0500000US44003,44003,"Kent County, Rhode Island",163760
0500000US44005,44005,"Newport County, Rhode Island",83460
0500000US44007,44007,"Providence County, Rhode Island",637357
0500000US44009,44009,"Washington County, Rhode Island",126150
0500000US45001,45001,"Abbeville County, South Carolina",24722
0500000US45003,45003,"Aiken County, South Carolina",168179
0500000US45005,45005,"Allendale County, South Carolina",9002
0500000US45007,45007,"Anderson County, South Carolina",198759
0500000US45009,45009,"Bamberg County, South Carolina",14381
0500000US45011,45011,"Barnwell County, South Carolina",21345
0500000US45013,45013,"Beaufort County, South Carolina",186844
0500000US45015,45015,"Berkeley County, South Carolina",217937
0500000US45017,45017,"Calhoun County, South Carolina",14704
0500000US45019,45019,"Charleston County, South Carolina",401438
0500000US45021,45021,"Cherokee County, South Carolina",57105
0500000US45023,45023,"Chester County, South Carolina",32301
0500000US45025,45025,"Chesterfield County, South Carolina",45948
0500000US45027,45027,"Clarendon County, South Carolina",34057
0500000US45029,45029,"Colleton County, South Carolina",37611
0500000US45031,45031,"Darlington County, South Carolina",67265
0500000US45033,45033,"Dillon County, South Carolina",30666
0500000US45035,45035,"Dorchester County, South Carolina",156456
0500000US45037,45037,"Edgefield County, South Carolina",26693
0500000US45039,45039,"Fairfield County, South Carolina",22607
0500000US45041,45041,"Florence County, South Carolina",138566
0500000US45043,45043,"Georgetown County, South Carolina",61607
0500000US45045,45045,"Greenville County, South Carolina",506837
0500000US45047,45047,"Greenwood County, South Carolina",70355
0500000US45049,45049,"Hampton County, South Carolina",19602
0500000US45051,45051,"Horry County, South Carolina",333268
0500000US45053,45053,"Jasper County, South Carolina",28458
0500000US45055,45055,"Kershaw County, South Carolina",65036
0500000US45057,45057,"Lancaster County, South Carolina",92550
0500000US45059,45059,"Laurens County, South Carolina",66848
0500000US45061,45061,"Lee County, South Carolina",17350
0500000US45063,45063,"Lexington County, South Carolina",290642
0500000US45065,45065,"McCormick County, South Carolina",9545
0500000US45067,45067,"Marion County, South Carolina",31293
0500000US45069,45069,"Marlboro County, South Carolina",26825
0500000US45071,45071,"Newberry County, South Carolina",38488
0500000US45073,45073,"Oconee County, South Carolina",77270
0500000US45075,45075,"Orangeburg County, South Carolina",87476
0500000US45077,45077,"Pickens County, South Carolina",123479
0500000US45079,45079,"Richland County, South Carolina",411592
0500000US45081,45081,"Saluda County, South Carolina",20452
0500000US45083,45083,"Spartanburg County, South Carolina",306854
0500000US45085,45085,"Sumter County, South Carolina",106847
0500000US45087,45087,"Union County, South Carolina",27537
0500000US45089,45089,"Williamsburg County, South Carolina",31133
0500000US45091,45091,"York County, South Carolina",266439
0500000US46003,46003,"Aurora County, South Dakota",2738
0500000US46005,46005,"Beadle County, South Dakota",18157
0500000US46007,46007,"Bennett County, South Dakota",3454
0500000US46009,46009,"Bon Homme County, South Dakota",6984
0500000US46011,46011,"Brookings County, South Dakota",34255
0500000US46013,46013,"Brown County, South Dakota",39178
0500000US46015,46015,"Brule County, South Dakota",5312
0500000US46017,46017,"Buffalo County, South Dakota",1999
0500000US46019,46019,"Butte County, South Dakota",10107
0500000US46021,46021,"Campbell County, South Dakota",1379
0500000US46023,46023,"Charles Mix County, South Dakota",9428
0500000US46025,46025,"Clark County, South Dakota",3668
0500000US46027,46027,"Clay County, South Dakota",13990
0500000US46029,46029,"Codington County, South Dakota",28099
0500000US46031,46031,"Corson County, South Dakota",4203
0500000US46033,46033,"Custer County, South Dakota",8691
0500000US46035,46035,"Davison County, South Dakota",19704
0500000US46037,46037,"Day County, South Dakota",5521
0500000US46039,46039,"Deuel County, South Dakota",4281
0500000US46041,46041,"Dewey County, South Dakota",5835
0500000US46043,46043,"Douglas County, South Dakota",2931
0500000US46045,46045,"Edmunds County, South Dakota",3919
0500000US46047,46047,"Fall River County, South Dakota",6687
0500000US46049,46049,"Faulk County, South Dakota",2329
0500000US46051,46051,"Grant County, South Dakota",7061
0500000US46053,46053,"Gregory County, South Dakota",4226
0500000US46055,46055,"Haakon County, South Dakota",1943
0500000US46057,46057,"Hamlin County, South Dakota",5948
0500000US46059,46059,"Hand County, South Dakota",3277
0500000US46061,46061,"Hanson County, South Dakota",3423
0500000US46063,46063,"Harding County, South Dakota",1242
0500000US46065,46065,"Hughes County, South Dakota",17666
0500000US46067,46067,"Hutchinson County, South Dakota",7358
0500000US46069,46069,"Hyde County, South Dakota",1318
0500000US46071,46071,"Jackson County, South Dakota",3289
0500000US46073,46073,"Jerauld County, South Dakota",2028
0500000US46075,46075,"Jones County, South Dakota",936
0500000US46077,46077,"Kingsbury County, South Dakota",4952
0500000US46079,46079,"Lake County, South Dakota",12809
0500000US46081,46081,"Lawrence County, South Dakota",25429
0500000US46083,46083,"Lincoln County, South Dakota",56664
0500000US46085,46085,"Lyman County, South Dakota",3904
0500000US46087,46087,"McCook County, South Dakota",5499
0500000US46089,46089,"McPherson County, South Dakota",2426
0500000US46091,46091,"Marshall County, South Dakota",4804
0500000US46093,46093,"Meade County, South Dakota",28018
0500000US46095,46095,"Mellette County, South Dakota",2088
0500000US46097,46097,"Miner County, South Dakota",2228
0500000US46099,46099,"Minnehaha County, South Dakota",188616
0500000US46101,46101,"Moody County, South Dakota",6579
0500000US46102,46102,"Oglala Lakota County, South Dakota",14354
0500000US46103,46103,"Pennington County, South Dakota",110141
0500000US46105,46105,"Perkins County, South Dakota",2974
0500000US46107,46107,"Potter County, South Dakota",2231
0500000US46109,46109,"Roberts County, South Dakota",10278
0500000US46111,46111,"Sanborn County, South Dakota",2450
0500000US46115,46115,"Spink County, South Dakota",6410
0500000US46117,46117,"Stanley County, South Dakota",3011
0500000US46119,46119,"Sully County, South Dakota",1407
0500000US46121,46121,"Todd County, South Dakota",10065
0500000US46123,46123,"Tripp County, South Dakota",5460
0500000US46125,46125,"Turner County, South Dakota",8315
0500000US46127,46127,"Union County, South Dakota",15029
0500000US46129,46129,"Walworth County, South Dakota",5543
0500000US46135,46135,"Yankton County, South Dakota",22662
0500000US46137,46137,"Ziebach County, South Dakota",2756
0500000US47001,47001,"Anderson County, Tennessee",76257
0500000US47003,47003,"Bedford County, Tennessee",48117
0500000US47005,47005,"Benton County, Tennessee",15986
0500000US47007,47007,"Bledsoe County, Tennessee",14717
0500000US47009,47009,"Blount County, Tennessee",129929
0500000US47011,47011,"Bradley County, Tennessee",105560
0500000US47013,47013,"Campbell County, Tennessee",39648
0500000US47015,47015,"Cannon County, Tennessee",14216
0500000US47017,47017,"Carroll County, Tennessee",27860
0500000US47019,47019,"Carter County, Tennessee",56488
0500000US47021,47021,"Cheatham County, Tennessee",40330
0500000US47023,47023,"Chester County, Tennessee",17119
0500000US47025,47025,"Claiborne County, Tennessee",31609
0500000US47027,47027,"Clay County, Tennessee",7703
0500000US47029,47029,"Cocke County, Tennessee",35556
0500000US47031,47031,"Coffee County, Tennessee",55034
0500000US47033,47033,"Crockett County, Tennessee",14473
0500000US47035,47035,"Cumberland County, Tennessee",59078
0500000US47037,47037,"Davidson County, Tennessee",691243
0500000US47039,47039,"Decatur County, Tennessee",11751
0500000US47041,47041,"DeKalb County, Tennessee",19852
0500000US47043,47043,"Dickson County, Tennessee",52853
0500000US47045,47045,"Dyer County, Tennessee",37463
0500000US47047,47047,"Fayette County, Tennessee",40036
0500000US47049,47049,"Fentress County, Tennessee",18136
0500000US47051,47051,"Franklin County, Tennessee",41652
0500000US47053,47053,"Gibson County, Tennessee",49111
0500000US47055,47055,"Giles County, Tennessee",29401
0500000US47057,47057,"Grainger County, Tennessee",23144
0500000US47059,47059,"Greene County, Tennessee",68808
0500000US47061,47061,"Grundy County, Tennessee",13361
0500000US47063,47063,"Hamblen County, Tennessee",64277
0500000US47065,47065,"Hamilton County, Tennessee",361613
0500000US47067,47067,"Hancock County, Tennessee",6600
0500000US47069,47069,"Hardeman County, Tennessee",25447
0500000US47071,47071,"Hardin County, Tennessee",25846
0500000US47073,47073,"Hawkins County, Tennessee",56459
0500000US47075,47075,"Haywood County, Tennessee",17573
0500000US47077,47077,"Henderson County, Tennessee",27751
0500000US47079,47079,"Henry County, Tennessee",32450
0500000US47081,47081,"Hickman County, Tennessee",24864
0500000US47083,47083,"Houston County, Tennessee",8213
0500000US47085,47085,"Humphreys County, Tennessee",18484
0500000US47087,47087,"Jackson County, Tennessee",11677
0500000US47089,47089,"Jefferson County, Tennessee",53804
0500000US47091,47091,"Johnson County, Tennessee",17691
0500000US47093,47093,"Knox County, Tennessee",461860
0500000US47095,47095,"Lake County, Tennessee",7468
0500000US47097,47097,"Lauderdale County, Tennessee",25274
0500000US47099,47099,"Lawrence County, Tennessee",43396
0500000US47101,47101,"Lewis County, Tennessee",12035
0500000US47103,47103,"Lincoln County, Tennessee",33751
0500000US47105,47105,"Loudon County, Tennessee",52152
0500000US47107,47107,"McMinn County, Tennessee",52877
0500000US47109,47109,"McNairy County, Tennessee",26004
0500000US47111,47111,"Macon County, Tennessee",24079
0500000US47113,47113,"Madison County, Tennessee",97643
0500000US47115,47115,"Marion County, Tennessee",28425
0500000US47117,47117,"Marshall County, Tennessee",32931
0500000US47119,47119,"Maury County, Tennessee",92163
0500000US47121,47121,"Meigs County, Tennessee",12068
0500000US47123,47123,"Monroe County, Tennessee",46240
0500000US47125,47125,"Montgomery County, Tennessee",200182
0500000US47127,47127,"Moore County, Tennessee",6384
0500000US47129,47129,"Morgan County, Tennessee",21636
0500000US47131,47131,"Obion County, Tennessee",30385
0500000US47133,47133,"Overton County, Tennessee",22012
0500000US47135,47135,"Perry County, Tennessee",7975
0500000US47137,47137,"Pickett County, Tennessee",5073
0500000US47139,47139,"Polk County, Tennessee",16757
0500000US47141,47141,"Putnam County, Tennessee",77674
0500000US47143,47143,"Rhea County, Tennessee",32691
0500000US47145,47145,"Roane County, Tennessee",53036
0500000US47147,47147,"Robertson County, Tennessee",70177
0500000US47149,47149,"Rutherford County, Tennessee",317157
0500000US47151,47151,"Scott County, Tennessee",21989
0500000US47153,47153,"Sequatchie County, Tennessee",14736
0500000US47155,47155,"Sevier County, Tennessee",97638
0500000US47157,47157,"Shelby County, Tennessee",936961
0500000US47159,47159,"Smith County, Tennessee",19636
0500000US47161,47161,"Stewart County, Tennessee",13355
0500000US47163,47163,"Sullivan County, Tennessee",157158
0500000US47165,47165,"Sumner County, Tennessee",183545
0500000US47167,47167,"Tipton County, Tennessee",61366
0500000US47169,47169,"Trousdale County, Tennessee",10083
0500000US47171,47171,"Unicoi County, Tennessee",17759
0500000US47173,47173,"Union County, Tennessee",19442
0500000US47175,47175,"Van Buren County, Tennessee",5742
0500000US47177,47177,"Warren County, Tennessee",40651
0500000US47179,47179,"Washington County, Tennessee",127806
0500000US47181,47181,"Wayne County, Tennessee",16583
0500000US47183,47183,"Weakley County, Tennessee",33337
0500000US47185,47185,"White County, Tennessee",26753
0500000US47187,47187,"Williamson County, Tennessee",226257
0500000US47189,47189,"Wilson County, Tennessee",136442
0500000US48001,48001,"Anderson County, Texas",57741
0500000US48003,48003,"Andrews County, Texas",17722
0500000US48005,48005,"Angelina County, Texas",87805
0500000US48007,48007,"Aransas County, Texas",25572
0500000US48009,48009,"Archer County, Texas",8809
0500000US48011,48011,"Armstrong County, Texas",1879
0500000US48013,48013,"Atascosa County, Texas",48981
0500000US48015,48015,"Austin County, Texas",29786
0500000US48017,48017,"Bailey County, Texas",7077
0500000US48019,48019,"Bandera County, Texas",22351
0500000US48021,48021,"Bastrop County, Texas",84761
0500000US48023,48023,"Baylor County, Texas",3581
0500000US48025,48025,"Bee County, Texas",32563
0500000US48027,48027,"Bell County, Texas",347833
0500000US48029,48029,"Bexar County, Texas",1958578
0500000US48031,48031,"Blanco County, Texas",11626
0500000US48033,48033,"Borden County, Texas",673
0500000US48035,48035,"Bosque County, Texas",18326
0500000US48037,48037,"Bowie County, Texas",94012
0500000US48039,48039,"Brazoria County, Texas",362457
0500000US48041,48041,"Brazos County, Texas",222830
0500000US48043,48043,"Brewster County, Texas",9337
0500000US48045,48045,"Briscoe County, Texas",1528
0500000US48047,48047,"Brooks County, Texas",7235
0500000US48049,48049,"Brown County, Texas",38053
0500000US48051,48051,"Burleson County, Texas",18011
0500000US48053,48053,"Burnet County, Texas",46804
0500000US48055,48055,"Caldwell County, Texas",42338
0500000US48057,48057,"Calhoun County, Texas",21744
0500000US48059,48059,"Callahan County, Texas",13946
0500000US48061,48061,"Cameron County, Texas",423725
0500000US48063,48063,"Camp County, Texas",12855
0500000US48065,48065,"Carson County, Texas",6032
0500000US48067,48067,"Cass County, Texas",30012
0500000US48069,48069,"Castro County, Texas",7843
0500000US48071,48071,"Chambers County, Texas",41441
0500000US48073,48073,"Cherokee County, Texas",52240
0500000US48075,48075,"Childress County, Texas",7067
0500000US48077,48077,"Clay County, Texas",10421
0500000US48079,48079,"Cochran County, Texas",2851
0500000US48081,48081,"Coke County, Texas",3306
0500000US48083,48083,"Coleman County, Texas",8430
0500000US48085,48085,"Collin County, Texas",969603
0500000US48087,48087,"Collingsworth County, Texas",2987
0500000US48089,48089,"Colorado County, Texas",21232
0500000US48091,48091,"Comal County, Texas",141009
0500000US48093,48093,"Comanche County, Texas",13573
0500000US48095,48095,"Concho County, Texas",2717
0500000US48097,48097,"Cooke County, Texas",39895
0500000US48099,48099,"Coryell County, Texas",74913
0500000US48101,48101,"Cottle County, Texas",1387
0500000US48103,48103,"Crane County, Texas",4740
0500000US48105,48105,"Crockett County, Texas",3564
0500000US48107,48107,"Crosby County, Texas",5899
0500000US48109,48109,"Culberson County, Texas",2231
0500000US48111,48111,"Dallam County, Texas",7208
0500000US48113,48113,"Dallas County, Texas",2618148
0500000US48115,48115,"Dawson County, Texas",12813
0500000US48117,48117,"Deaf Smith County, Texas",18836
0500000US48119,48119,"Delta County, Texas",5298
0500000US48121,48121,"Denton County, Texas",836210
0500000US48123,48123,"DeWitt County, Texas",20226
0500000US48125,48125,"Dickens County, Texas",2209
0500000US48127,48127,"Dimmit County, Texas",10418
0500000US48129,48129,"Donley County, Texas",3311
0500000US48131,48131,"Duval County, Texas",11273
0500000US48133,48133,"Eastland County, Texas",18411
0500000US48135,48135,"Ector County, Texas",157087
0500000US48137,48137,"Edwards County, Texas",1953
0500000US48139,48139,"Ellis County, Texas",173620
0500000US48141,48141,"El Paso County, Texas",840410
0500000US48143,48143,"Erath County, Texas",41969
0500000US48145,48145,"Falls County, Texas",17437
0500000US48147,48147,"Fannin County, Texas",34446
0500000US48149,48149,"Fayette County, Texas",25272
0500000US48151,48151,"Fisher County, Texas",3880
0500000US48153,48153,"Floyd County, Texas",5855
0500000US48155,48155,"Foard County, Texas",1222
0500000US48157,48157,"Fort Bend County, Texas",764828
0500000US48159,48159,"Franklin County, Texas",10767
0500000US48161,48161,"Freestone County, Texas",19625
0500000US48163,48163,"Frio County, Texas",19600
0500000US48165,48165,"Gaines County, Texas",20638
0500000US48167,48167,"Galveston County, Texas",335036
0500000US48169,48169,"Garza County, Texas",6528
0500000US48171,48171,"Gillespie County, Texas",26646
0500000US48173,48173,"Glasscock County, Texas",1348
0500000US48175,48175,"Goliad County, Texas",7562
0500000US48177,48177,"Gonzales County, Texas",20893
0500000US48179,48179,"Gray County, Texas",22404
0500000US48181,48181,"Grayson County, Texas",131140
0500000US48183,48183,"Gregg County, Texas",123367
0500000US48185,48185,"Grimes County, Texas",28082
0500000US48187,48187,"Guadalupe County, Texas",159659
0500000US48189,48189,"Hale County, Texas",34134
0500000US48191,48191,"Hall County, Texas",3071
0500000US48193,48193,"Hamilton County, Texas",8422
0500000US48195,48195,"Hansford County, Texas",5447
0500000US48197,48197,"Hardeman County, Texas",3994
0500000US48199,48199,"Hardin County, Texas",57139
0500000US48201,48201,"Harris County, Texas",4652980
0500000US48203,48203,"Harrison County, Texas",66661
0500000US48205,48205,"Hartley County, Texas",5691
0500000US48207,48207,"Haskell County, Texas",5746
0500000US48209,48209,"Hays County, Texas",214485
0500000US48211,48211,"Hemphill County, Texas",4024
0500000US48213,48213,"Henderson County, Texas",81064
0500000US48215,48215,"Hidalgo County, Texas",860661
0500000US48217,48217,"Hill County, Texas",35852
0500000US48219,48219,"Hockley County, Texas",23088
0500000US48221,48221,"Hood County, Texas",58273
0500000US48223,48223,"Hopkins County, Texas",36496
0500000US48225,48225,"Houston County, Texas",23021
0500000US48227,48227,"Howard County, Texas",36040
0500000US48229,48229,"Hudspeth County, Texas",4408
0500000US48231,48231,"Hunt County, Texas",93872
0500000US48233,48233,"Hutchinson County, Texas",21375
0500000US48235,48235,"Irion County, Texas",1516
0500000US48237,48237,"Jack County, Texas",8832
0500000US48239,48239,"Jackson County, Texas",14805
0500000US48241,48241,"Jasper County, Texas",35561
0500000US48243,48243,"Jeff Davis County, Texas",2280
0500000US48245,48245,"Jefferson County, Texas",256299
0500000US48247,48247,"Jim Hogg County, Texas",5202
0500000US48249,48249,"Jim Wells County, Texas",40871
0500000US48251,48251,"Johnson County, Texas",167301
0500000US48253,48253,"Jones County, Texas",19983
0500000US48255,48255,"Karnes County, Texas",15187
0500000US48257,48257,"Kaufman County, Texas",122883
0500000US48259,48259,"Kendall County, Texas",44026
0500000US48261,48261,"Kenedy County, Texas",417
0500000US48263,48263,"Kent County, Texas",763
0500000US48265,48265,"Kerr County, Texas",51720
0500000US48267,48267,"Kimble County, Texas",4410
0500000US48269,48269,"King County, Texas",296
0500000US48271,48271,"Kinney County, Texas",3745
0500000US48273,48273,"Kleberg County, Texas",31088
0500000US48275,48275,"Knox County, Texas",3710
0500000US48277,48277,"Lamar County, Texas",49587
0500000US48279,48279,"Lamb County, Texas",13210
0500000US48281,48281,"Lampasas County, Texas",21027
0500000US48283,48283,"La Salle County, Texas",7584
0500000US48285,48285,"Lavaca County, Texas",20062
0500000US48287,48287,"Lee County, Texas",17183
0500000US48289,48289,"Leon County, Texas",17243
0500000US48291,48291,"Liberty County, Texas",83658
0500000US48293,48293,"Limestone County, Texas",23527
0500000US48295,48295,"Lipscomb County, Texas",3378
0500000US48297,48297,"Live Oak County, Texas",12174
0500000US48299,48299,"Llano County, Texas",21210
0500000US48301,48301,"Loving County, Texas",134
0500000US48303,48303,"Lubbock County, Texas",305225
0500000US48305,48305,"Lynn County, Texas",5859
0500000US48307,48307,"McCulloch County, Texas",7957
0500000US48309,48309,"McLennan County, Texas",251259
0500000US48311,48311,"McMullen County, Texas",778
0500000US48313,48313,"Madison County, Texas",14222
0500000US48315,48315,"Marion County, Texas",10064
0500000US48317,48317,"Martin County, Texas",5626
0500000US48319,48319,"Mason County, Texas",4222
0500000US48321,48321,"Matagorda County, Texas",36840
0500000US48323,48323,"Maverick County, Texas",58216
0500000US48325,48325,"Medina County, Texas",50066
0500000US48327,48327,"Menard County, Texas",2124
0500000US48329,48329,"Midland County, Texas",165049
0500000US48331,48331,"Milam County, Texas",25053
0500000US48333,48333,"Mills County, Texas",4921
0500000US48335,48335,"Mitchell County, Texas",8468
0500000US48337,48337,"Montague County, Texas",19539
0500000US48339,48339,"Montgomery County, Texas",570934
0500000US48341,48341,"Moore County, Texas",22097
0500000US48343,48343,"Morris County, Texas",12467
0500000US48345,48345,"Motley County, Texas",1230
0500000US48347,48347,"Nacogdoches County, Texas",65580
0500000US48349,48349,"Navarro County, Texas",48701
0500000US48351,48351,"Newton County, Texas",13952
0500000US48353,48353,"Nolan County, Texas",14770
0500000US48355,48355,"Nueces County, Texas",361221
0500000US48357,48357,"Ochiltree County, Texas",10073
0500000US48359,48359,"Oldham County, Texas",2114
0500000US48361,48361,"Orange County, Texas",85047
0500000US48363,48363,"Palo Pinto County, Texas",28570
0500000US48365,48365,"Panola County, Texas",23243
0500000US48367,48367,"Parker County, Texas",133463
0500000US48369,48369,"Parmer County, Texas",9842
0500000US48371,48371,"Pecos County, Texas",15634
0500000US48373,48373,"Polk County, Texas",49162
0500000US48375,48375,"Potter County, Texas",120458
0500000US48377,48377,"Presidio County, Texas",7156
0500000US48379,48379,"Rains County, Texas",11762
0500000US48381,48381,"Randall County, Texas",134442
0500000US48383,48383,"Reagan County, Texas",3710
0500000US48385,48385,"Real County, Texas",3429
0500000US48387,48387,"Red River County, Texas",12229
0500000US48389,48389,"Reeves County, Texas",15281
0500000US48391,48391,"Refugio County, Texas",7224
0500000US48393,48393,"Roberts County, Texas",938
0500000US48395,48395,"Robertson County, Texas",17203
0500000US48397,48397,"Rockwall County, Texas",96788
0500000US48399,48399,"Runnels County, Texas",10266
0500000US48401,48401,"Rusk County, Texas",52833
0500000US48403,48403,"Sabine County, Texas",10461
0500000US48405,48405,"San Augustine County, Texas",8253
0500000US48407,48407,"San Jacinto County, Texas",28270
0500000US48409,48409,"San Patricio County, Texas",67215
0500000US48411,48411,"San Saba County, Texas",5959
0500000US48413,48413,"Schleicher County, Texas",3001
0500000US48415,48415,"Scurry County, Texas",17050
0500000US48417,48417,"Shackelford County, Texas",3328
0500000US48419,48419,"Shelby County, Texas",25513
0500000US48421,48421,"Sherman County, Texas",3067
0500000US48423,48423,"Smith County, Texas",227727
0500000US48425,48425,"Somervell County, Texas",8845
0500000US48427,48427,"Starr County, Texas",64454
0500000US48429,48429,"Stephens County, Texas",9337
0500000US48431,48431,"Sterling County, Texas",1295
0500000US48433,48433,"Stonewall County, Texas",1388
0500000US48435,48435,"Sutton County, Texas",3767
0500000US48437,48437,"Swisher County, Texas",7515
0500000US48439,48439,"Tarrant County, Texas",2054475
